TeamId	TeamName	SubmissionDate	Score
2100702	vaibhavdiyora88	9/21/2018 2:30	0.10926
1498491	Yinghui Jiang	7/2/2018 12:24	0.10928
2028629	HYXTRY	9/27/2018 0:57	0.10928
2077523	Yuntong Lin	9/20/2018 21:04	0.1093
2028629	HYXTRY	9/27/2018 0:55	0.1093
1363349	Dmitry Storozhenko	6/9/2018 5:39	0.10934
2122019	helloworld.avi	9/20/2018 20:46	0.10939
2097092	Divye Gupta	9/20/2018 6:20	0.10941
2100836	shubhamgupta26	9/21/2018 4:26	0.10941
1999508	Chongzheng Zhao	9/21/2018 3:29	0.10942
1970811	ode	8/23/2018 10:35	0.10943
2100836	shubhamgupta26	9/21/2018 4:11	0.10943
1999508	Chongzheng Zhao	9/21/2018 3:28	0.10945
2120713	KYTP	9/21/2018 0:47	0.10946
2113590	Sonia Daryani	9/21/2018 2:28	0.10946
2100836	shubhamgupta26	9/20/2018 2:51	0.10948
2100177	yuvraj gupta	9/21/2018 2:48	0.10949
1792427	LegenDaD	7/7/2018 10:12	0.10951
1999508	Chongzheng Zhao	9/21/2018 3:24	0.10951
2109349	Ahana Roy Choudhury	9/21/2018 3:29	0.10952
2109349	Ahana Roy Choudhury	9/21/2018 3:22	0.10953
2109349	Ahana Roy Choudhury	9/21/2018 3:25	0.10953
2100836	shubhamgupta26	9/20/2018 2:44	0.10954
2028629	HYXTRY	9/27/2018 0:53	0.10954
1498491	Yinghui Jiang	7/2/2018 12:08	0.10955
2109349	Ahana Roy Choudhury	9/20/2018 6:45	0.10955
2120713	KYTP	9/21/2018 0:46	0.10955
2040639	Serendipity_	9/25/2018 1:43	0.10955
2040639	Serendipity_	9/25/2018 1:41	0.10956
2028629	HYXTRY	9/27/2018 0:47	0.10956
2109660	Juilee	9/20/2018 2:09	0.10958
2109349	Ahana Roy Choudhury	9/20/2018 6:41	0.10958
2085769	Charul Bagla	9/20/2018 2:07	0.10959
2099896	Dee Jay	9/21/2018 0:25	0.10959
2099339	Himanshu Premchandani	9/21/2018 2:56	0.10959
2105113	Udaiveer Singh Chauhan	9/21/2018 3:12	0.10959
2105113	Udaiveer Singh Chauhan	9/21/2018 3:13	0.10959
2100177	yuvraj gupta	9/20/2018 1:32	0.1096
2100177	yuvraj gupta	9/20/2018 1:42	0.1096
2100906	yashkanrish	9/21/2018 0:18	0.1096
2120713	KYTP	9/21/2018 0:44	0.1096
2096825	nipundiwan1992	9/21/2018 2:22	0.1096
2123325	mdaga12345	9/21/2018 2:27	0.1096
2100702	vaibhavdiyora88	9/21/2018 2:27	0.1096
2096825	nipundiwan1992	9/21/2018 2:30	0.1096
2099339	Himanshu Premchandani	9/21/2018 2:38	0.1096
2100836	shubhamgupta26	9/20/2018 1:38	0.10961
2100722	hemanthdev	9/21/2018 2:58	0.10961
2100839	Sudeep Kurian	9/21/2018 3:43	0.10961
2109660	Juilee	9/20/2018 1:25	0.10962
2085769	Charul Bagla	9/20/2018 1:27	0.10962
2100839	Sudeep Kurian	9/21/2018 1:30	0.10962
2085786	Jaideep Dutta	9/21/2018 3:01	0.10962
2028629	HYXTRY	9/25/2018 1:35	0.10962
2040639	Serendipity_	9/25/2018 1:38	0.10962
1766951	RitikranjanYadav	8/14/2018 7:18	0.10963
2118323	baapagain	9/20/2018 15:36	0.10963
2114622	gautamhari	9/20/2018 15:39	0.10963
2122436	Aniket Banerjee	9/20/2018 16:24	0.10963
2097516	Rudraksh Syal	9/20/2018 17:42	0.10963
2085892	VijayaRani	9/20/2018 18:19	0.10963
2100722	hemanthdev	9/20/2018 20:43	0.10963
1745457	avivek	9/20/2018 23:46	0.10963
2085786	Jaideep Dutta	9/21/2018 0:12	0.10963
2085786	Jaideep Dutta	9/21/2018 0:14	0.10963
2100722	hemanthdev	9/21/2018 0:15	0.10963
2100722	hemanthdev	9/21/2018 0:17	0.10963
2085786	Jaideep Dutta	9/21/2018 0:26	0.10963
2100853	Almas Rizvi	9/21/2018 0:26	0.10963
2100873	Rohit Kaul	9/21/2018 0:31	0.10963
2100873	Rohit Kaul	9/21/2018 0:32	0.10963
2102382	mjfocus	9/21/2018 1:08	0.10963
2110599	mgulati	9/21/2018 1:12	0.10963
2100839	Sudeep Kurian	9/21/2018 1:16	0.10963
2100839	Sudeep Kurian	9/21/2018 1:20	0.10963
2105524	Akash Kashyap	9/21/2018 1:29	0.10963
2122436	Aniket Banerjee	9/21/2018 1:40	0.10963
2123774	the mischievous dude	9/21/2018 1:45	0.10963
2123774	the mischievous dude	9/21/2018 1:46	0.10963
2100542	Akshay Kurapaty	9/21/2018 2:20	0.10963
2104924	sachit360	9/21/2018 2:24	0.10963
2109224	roshanlalwani	9/21/2018 2:26	0.10963
2122763	gupta499	9/21/2018 2:31	0.10963
2100722	hemanthdev	9/21/2018 2:50	0.10963
2099930	Srinija Vobugari	9/21/2018 2:58	0.10963
2110831	Melvyn 	9/21/2018 3:18	0.10963
1999508	Chongzheng Zhao	9/21/2018 3:21	0.10963
2105524	Akash Kashyap	9/21/2018 3:21	0.10963
2105490	Isha Bhalla	9/21/2018 3:51	0.10963
2115328	Shefali Jain	9/21/2018 3:52	0.10963
1982653	BikramKumarDas	8/14/2018 7:42	0.10964
796545	massquantity	9/8/2018 8:53	0.10964
2100873	Rohit Kaul	9/20/2018 1:37	0.10964
2114622	gautamhari	9/20/2018 15:38	0.10964
2100390	Kiran Samayam	9/20/2018 17:38	0.10964
2108713	Ananth Nath	9/20/2018 17:50	0.10964
2100721	Ankit Anand	9/21/2018 1:15	0.10964
2110831	Melvyn 	9/21/2018 2:44	0.10964
2105113	Udaiveer Singh Chauhan	9/21/2018 3:09	0.10964
2115328	Shefali Jain	9/21/2018 3:49	0.10964
2100542	Akshay Kurapaty	9/20/2018 15:54	0.10965
2100839	Sudeep Kurian	9/20/2018 19:42	0.10965
2100722	hemanthdev	9/20/2018 20:42	0.10965
2110744	Cassandra Liu	9/20/2018 23:41	0.10965
2085786	Jaideep Dutta	9/21/2018 0:11	0.10965
2100721	Ankit Anand	9/21/2018 1:12	0.10965
2099896	Dee Jay	9/20/2018 17:48	0.10966
2105022	Aniketh	9/20/2018 18:55	0.10966
2099121	Varsha Prabhakar	9/21/2018 0:32	0.10966
2105931	Sudarshana Singh	9/21/2018 2:49	0.10966
2028629	HYXTRY	9/25/2018 1:34	0.10967
2109349	Ahana Roy Choudhury	9/20/2018 6:27	0.10968
2118323	baapagain	9/20/2018 15:35	0.10968
2100721	Ankit Anand	9/20/2018 15:43	0.10968
2100940	Rohit Kata	9/20/2018 19:41	0.10968
2110599	mgulati	9/20/2018 22:10	0.10968
2105524	Akash Kashyap	9/21/2018 1:27	0.10968
2115328	Shefali Jain	9/21/2018 2:03	0.10968
2105490	Isha Bhalla	9/21/2018 2:06	0.10968
2110831	Melvyn 	9/21/2018 2:12	0.10968
665090	Full_Metal_Scientist	9/10/2018 18:52	0.10969
2104300	nsahai	9/21/2018 0:14	0.10971
2110831	Melvyn 	9/21/2018 2:11	0.10971
2085856	Jacky Tsai	9/30/2018 8:52	0.10972
2099121	Varsha Prabhakar	9/20/2018 7:04	0.10973
2118323	baapagain	9/20/2018 15:33	0.10973
2122763	gupta499	9/20/2018 18:06	0.10973
2099121	Varsha Prabhakar	9/21/2018 0:14	0.10973
2100873	Rohit Kaul	9/20/2018 1:29	0.10977
2118323	baapagain	9/20/2018 15:33	0.10977
2100692	Karma Patel	9/21/2018 0:34	0.10977
2028629	HYXTRY	9/25/2018 1:32	0.10977
2097092	Divye Gupta	9/20/2018 1:49	0.10978
2100692	Karma Patel	9/20/2018 1:20	0.10979
2100692	Karma Patel	9/20/2018 1:31	0.10979
2118323	baapagain	9/20/2018 15:32	0.10979
2100692	Karma Patel	9/21/2018 0:30	0.10979
2100692	Karma Patel	9/20/2018 1:18	0.1098
2097092	Divye Gupta	9/20/2018 1:40	0.1098
2097092	Divye Gupta	9/20/2018 1:42	0.1098
2120713	KYTP	9/20/2018 8:48	0.1098
2097092	Divye Gupta	9/20/2018 1:08	0.10981
2100692	Karma Patel	9/20/2018 1:14	0.10981
2100873	Rohit Kaul	9/20/2018 1:26	0.10981
2099339	Himanshu Premchandani	9/20/2018 5:26	0.10981
2096825	nipundiwan1992	9/20/2018 6:01	0.10981
2118323	baapagain	9/20/2018 15:31	0.10981
2105113	Udaiveer Singh Chauhan	9/20/2018 17:23	0.10981
2113590	Sonia Daryani	9/20/2018 20:54	0.10981
2100702	vaibhavdiyora88	9/20/2018 20:58	0.10981
2100906	yashkanrish	9/21/2018 0:15	0.10981
2110831	Melvyn 	9/21/2018 1:23	0.10981
2096532	Sushil Achamwad	9/21/2018 2:29	0.10981
2097092	Divye Gupta	9/19/2018 19:25	0.10983
2097092	Divye Gupta	9/19/2018 19:23	0.10984
2104924	sachit360	9/20/2018 17:55	0.10984
2109253	Prince Kumar	9/20/2018 18:38	0.10984
1792427	LegenDaD	6/22/2018 2:15	0.10985
423870	Mathurin Aché	6/23/2018 10:53	0.10985
1832906	Tharindu Buddhika Adhikari	6/30/2018 9:42	0.10985
1498491	Yinghui Jiang	7/2/2018 12:03	0.10985
1411352	Arunkumar Ramanan	7/21/2018 16:28	0.10985
1693464	roydatascience	7/31/2018 17:12	0.10985
1766951	RitikranjanYadav	8/6/2018 16:55	0.10985
1889569	SkyRush	8/11/2018 14:46	0.10985
980594	syin	8/12/2018 14:52	0.10985
1980799	Bell	8/12/2018 21:08	0.10985
1984252	LavleshRaj	8/13/2018 18:57	0.10985
1890834	Murali Vedula	8/14/2018 5:58	0.10985
1982653	BikramKumarDas	8/14/2018 7:05	0.10985
1571483	Jiankai Zhou	8/14/2018 7:10	0.10985
1231877	Wang Ruiguang	8/16/2018 13:48	0.10985
1984413	Zhenyue Zhu	8/16/2018 18:48	0.10985
435705	Data Scroungers	8/21/2018 12:29	0.10985
2005516	Pavel Smirnov	8/23/2018 18:49	0.10985
1910314	hely333	8/23/2018 19:25	0.10985
1578233	ISMAIL YILDIZ	8/24/2018 13:55	0.10985
1993702	zhouby	8/30/2018 7:26	0.10985
775069	ChenS	9/10/2018 8:23	0.10985
2024282	Sparta	9/12/2018 20:42	0.10985
2085892	VijayaRani	9/19/2018 4:24	0.10985
2100692	Karma Patel	9/19/2018 5:26	0.10985
2099896	Dee Jay	9/19/2018 6:38	0.10985
1999508	Chongzheng Zhao	9/19/2018 11:26	0.10985
2085203	Chaitali	9/19/2018 11:53	0.10985
2097092	Divye Gupta	9/19/2018 12:34	0.10985
2097092	Divye Gupta	9/19/2018 12:36	0.10985
2100722	hemanthdev	9/19/2018 13:30	0.10985
2100722	hemanthdev	9/19/2018 13:35	0.10985
2100722	hemanthdev	9/19/2018 13:36	0.10985
2116692	sushsingh	9/19/2018 14:00	0.10985
2112561	sharm321	9/19/2018 14:01	0.10985
2116651	Aditi Vatse	9/19/2018 14:06	0.10985
2113714	rahuldatageek	9/19/2018 14:27	0.10985
2115328	Shefali Jain	9/19/2018 14:35	0.10985
2105490	Isha Bhalla	9/19/2018 16:38	0.10985
2100839	Sudeep Kurian	9/19/2018 16:42	0.10985
1745457	avivek	9/19/2018 16:57	0.10985
2099121	Varsha Prabhakar	9/19/2018 17:40	0.10985
2114622	gautamhari	9/19/2018 18:04	0.10985
2105931	Sudarshana Singh	9/19/2018 18:06	0.10985
2110744	Cassandra Liu	9/19/2018 18:21	0.10985
2110599	mgulati	9/19/2018 18:22	0.10985
2102382	mjfocus	9/19/2018 18:29	0.10985
2109224	roshanlalwani	9/19/2018 19:11	0.10985
2088842	Abhijit Kumar	9/19/2018 19:39	0.10985
2100721	Ankit Anand	9/19/2018 19:44	0.10985
2100940	Rohit Kata	9/19/2018 19:50	0.10985
2097456	Udita	9/19/2018 19:50	0.10985
2110831	Melvyn 	9/19/2018 19:59	0.10985
2097379	Abhishek Talwar	9/19/2018 20:07	0.10985
2100390	Kiran Samayam	9/19/2018 20:29	0.10985
2108713	Ananth Nath	9/19/2018 20:29	0.10985
2100929	AnkitPandey	9/19/2018 21:20	0.10985
2099266	shukla30	9/19/2018 22:58	0.10985
2088993	Arjun Chakraborty	9/19/2018 23:20	0.10985
2105113	Udaiveer Singh Chauhan	9/19/2018 23:49	0.10985
2085786	Jaideep Dutta	9/19/2018 23:50	0.10985
2096532	Sushil Achamwad	9/19/2018 23:50	0.10985
2085786	Jaideep Dutta	9/20/2018 0:01	0.10985
2085786	Jaideep Dutta	9/20/2018 0:07	0.10985
2100873	Rohit Kaul	9/20/2018 1:08	0.10985
2104799	Meera Govindan	9/20/2018 1:09	0.10985
2085769	Charul Bagla	9/20/2018 1:12	0.10985
2100873	Rohit Kaul	9/20/2018 1:13	0.10985
2104799	Meera Govindan	9/20/2018 1:16	0.10985
2109660	Juilee	9/20/2018 1:16	0.10985
2100177	yuvraj gupta	9/20/2018 1:19	0.10985
2119565	ThisIsMyKaggle	9/20/2018 2:46	0.10985
2119003	saurabh030943968	9/20/2018 3:02	0.10985
2099930	Srinija Vobugari	9/20/2018 3:25	0.10985
2097516	Rudraksh Syal	9/20/2018 3:25	0.10985
2096825	nipundiwan1992	9/20/2018 3:49	0.10985
2112068	Sanchiti Singh	9/20/2018 4:07	0.10985
2099339	Himanshu Premchandani	9/20/2018 4:44	0.10985
2100006	Rahul G	9/20/2018 4:48	0.10985
2104300	nsahai	9/20/2018 4:52	0.10985
2100853	Almas Rizvi	9/20/2018 4:58	0.10985
2089400	Asivasa	9/20/2018 7:39	0.10985
1519534	BronsonSabu	9/20/2018 12:49	0.10985
2105524	Akash Kashyap	9/20/2018 15:57	0.10985
2110831	Melvyn 	9/20/2018 17:49	0.10985
2122763	gupta499	9/20/2018 18:00	0.10985
2100702	vaibhavdiyora88	9/20/2018 18:03	0.10985
2105022	Aniketh	9/20/2018 18:51	0.10985
2113590	Sonia Daryani	9/20/2018 20:50	0.10985
2085735	Frank liu2371 BAIM	9/20/2018 22:08	0.10985
2100853	Almas Rizvi	9/20/2018 23:19	0.10985
2050658	rajat18	9/20/2018 23:35	0.10985
2100672	sagar pradhan	9/21/2018 0:26	0.10985
1297441	miller fu	9/21/2018 0:42	0.10985
2109224	roshanlalwani	9/21/2018 1:16	0.10985
2028739	John Kalathil	9/21/2018 1:27	0.10985
2104264	Shubh_A	9/21/2018 1:32	0.10985
2104264	Shubh_A	9/21/2018 3:04	0.10985
1682821	chenye	9/23/2018 3:31	0.10985
1333850	Diwakar Singh	9/23/2018 19:18	0.10985
2101931	DingNing	9/24/2018 14:21	0.10985
2090837	shujunge	9/25/2018 16:43	0.10985
2122852	akshay00	9/27/2018 17:12	0.10985
2136556	vivek372	9/27/2018 18:03	0.10985
396486	Vishwadeep Gautam	9/28/2018 18:16	0.10985
2164563	Bin Zeng	9/30/2018 15:37	0.10985
953025	MahmoudMohamedElHussieni	10/1/2018 9:01	0.10985
1978739	cocosally	8/16/2018 1:12	0.10987
2050658	rajat18	9/20/2018 20:44	0.10988
2109349	Ahana Roy Choudhury	9/20/2018 5:56	0.10989
2100672	sagar pradhan	9/21/2018 0:24	0.1099
2040639	Serendipity_	9/25/2018 1:38	0.10995
2007510	XiaosaKun	8/26/2018 12:26	0.11
2029787	ai2008	8/28/2018 6:56	0.11001
2029574	charlestao	8/28/2018 6:52	0.11002
2029792	Juanlyjack	8/28/2018 6:58	0.11002
2029807	wangyanqi	8/28/2018 7:09	0.11002
796545	massquantity	9/8/2018 8:51	0.11006
2088842	Abhijit Kumar	9/18/2018 21:53	0.11006
2107225	addadsadsad	9/19/2018 1:53	0.11006
2097379	Abhishek Talwar	9/19/2018 20:02	0.11006
1441693	Andrei	9/5/2018 5:09	0.11007
665090	Full_Metal_Scientist	9/10/2018 18:26	0.11009
592024	ndavisduke	8/2/2018 4:07	0.11011
2107225	addadsadsad	9/19/2018 1:26	0.11012
665090	Full_Metal_Scientist	9/10/2018 18:07	0.11013
2099266	shukla30	9/19/2018 21:38	0.11013
2028629	HYXTRY	9/25/2018 1:29	0.11013
2110599	mgulati	9/19/2018 18:19	0.11015
592024	ndavisduke	8/2/2018 4:05	0.11016
2099896	Dee Jay	9/18/2018 21:31	0.11025
592024	ndavisduke	8/2/2018 3:14	0.11029
2007510	XiaosaKun	8/26/2018 12:00	0.11029
2100836	shubhamgupta26	9/20/2018 1:23	0.1103
2085856	Jacky Tsai	9/30/2018 5:56	0.1103
2108713	Ananth Nath	9/19/2018 19:21	0.11034
592024	ndavisduke	8/1/2018 19:36	0.11047
592024	ndavisduke	7/30/2018 20:24	0.11053
2085856	Jacky Tsai	9/28/2018 6:35	0.11053
367116	Russ Boucher	10/7/2018 2:44	0.11057
2104618	Doga Sayiner	9/20/2018 6:47	0.1106
2085769	Charul Bagla	9/19/2018 19:23	0.11061
2104618	Doga Sayiner	9/19/2018 17:59	0.11062
1970811	ode	8/23/2018 10:31	0.11068
2118323	baapagain	9/19/2018 19:06	0.11072
665090	Full_Metal_Scientist	9/10/2018 18:02	0.11073
2085786	Jaideep Dutta	9/19/2018 23:38	0.11087
1982716	Anup Kumar Jana	8/24/2018 15:09	0.11088
2104504	Nikeeta Brijwasi	9/20/2018 6:14	0.1109
2104504	Nikeeta Brijwasi	9/20/2018 5:34	0.11091
2118323	baapagain	9/19/2018 19:05	0.11096
2029788	Gezhen Gang	8/28/2018 8:02	0.11097
592024	ndavisduke	7/30/2018 20:11	0.11102
2080113	stevemck3	9/11/2018 0:22	0.11103
2080113	stevemck3	9/11/2018 0:21	0.11104
2122019	helloworld.avi	9/20/2018 17:48	0.11112
2088862	Jiangtao Xie	9/21/2018 3:42	0.11112
2012370	jingxu57	8/31/2018 17:37	0.11128
2080113	stevemck3	9/11/2018 0:15	0.11129
1694759	osuliangzhang2018	5/17/2018 6:28	0.11132
2085345	Nelson Chou	9/21/2018 1:37	0.11132
2081008	Sherry Guo	9/20/2018 22:56	0.11137
592024	ndavisduke	6/16/2017 2:58	0.11139
2026028	abrundyn	9/4/2018 9:56	0.1114
622457	Husky the destroyer	9/8/2018 7:37	0.11142
1694759	osuliangzhang2018	5/17/2018 6:27	0.11156
439244	DSXL	1/10/2017 10:39	0.1116
439244	DSXL	1/10/2017 10:44	0.1116
439244	DSXL	1/6/2017 15:14	0.11169
1049543	rajeevmeda	1/14/2018 22:20	0.11169
857968	Tong 1.0	9/4/2018 18:23	0.1118
1049543	rajeevmeda	1/14/2018 22:17	0.11181
2080113	stevemck3	9/11/2018 0:11	0.11182
796545	massquantity	9/8/2018 8:50	0.11186
2080113	stevemck3	9/11/2018 0:03	0.11187
2080113	stevemck3	9/11/2018 0:01	0.11189
2113619	tumharabaap	9/18/2018 23:58	0.1119
1519534	BronsonSabu	9/19/2018 3:23	0.1119
2085892	VijayaRani	9/19/2018 4:22	0.1119
2115526	Sue Singh	9/19/2018 6:46	0.1119
2113590	Sonia Daryani	9/19/2018 23:46	0.1119
2089400	Asivasa	9/20/2018 7:35	0.1119
2095990	ivan2018	9/21/2018 7:26	0.1119
1746121	David Ly	9/27/2018 6:59	0.1119
2114622	gautamhari	9/19/2018 14:12	0.11194
2080113	stevemck3	9/11/2018 0:00	0.11196
857968	Tong 1.0	9/4/2018 14:32	0.11198
439244	DSXL	1/6/2017 7:41	0.11202
439244	DSXL	1/4/2017 7:02	0.11203
665090	Full_Metal_Scientist	9/10/2018 17:14	0.11217
1978534	turkpowerdata	8/11/2018 23:54	0.11231
1978534	turkpowerdata	8/12/2018 0:14	0.11231
1578233	ISMAIL YILDIZ	8/12/2018 12:59	0.11231
1978534	turkpowerdata	8/11/2018 23:47	0.11232
1578233	ISMAIL YILDIZ	8/10/2018 14:58	0.11233
1978534	turkpowerdata	8/11/2018 23:38	0.11233
796545	massquantity	9/8/2018 8:49	0.11243
1308295	LU WEI	4/20/2018 6:53	0.11248
2028629	HYXTRY	9/24/2018 11:00	0.11249
2040639	Serendipity_	9/24/2018 10:57	0.11251
2122019	helloworld.avi	9/20/2018 17:42	0.11258
779738	SteMck	9/10/2018 23:54	0.11262
2040639	Serendipity_	9/24/2018 10:55	0.11263
665090	Full_Metal_Scientist	9/10/2018 16:40	0.11272
2164069	JIAHAO LI	10/5/2018 7:26	0.11274
612073	LTK	5/16/2017 22:34	0.11275
665090	Full_Metal_Scientist	9/10/2018 16:36	0.11275
1970811	ode	8/19/2018 13:08	0.11277
1970811	ode	8/19/2018 13:11	0.11277
2164069	JIAHAO LI	10/5/2018 6:59	0.11282
612073	LTK	5/16/2017 0:01	0.11284
612073	LTK	5/15/2017 4:17	0.11287
612073	LTK	5/15/2017 4:03	0.11288
1984273	AlexTrue33319	9/25/2018 19:33	0.11291
1673779	Chenhao Sun	9/3/2018 12:05	0.11292
749783	ML2017Summer	10/8/2018 18:04	0.11292
2089652	Liye Sun	9/21/2018 2:23	0.11296
1673779	Chenhao Sun	9/3/2018 12:03	0.11298
2003691	prithvi pandey	9/7/2018 11:32	0.11298
1984273	AlexTrue33319	9/25/2018 19:31	0.11298
367116	Russ Boucher	12/9/2016 13:43	0.113
2192574	Shi Xuan	10/5/2018 12:24	0.11301
2164069	JIAHAO LI	10/5/2018 3:50	0.11302
1308295	LU WEI	4/20/2018 4:02	0.11304
367116	Russ Boucher	11/25/2016 15:27	0.11306
857968	Tong 1.0	8/30/2018 23:44	0.11308
1885585	wxiy	8/31/2018 7:58	0.11308
2043751	Agniy	8/31/2018 9:58	0.11308
2090461	Yann Rinkel	10/10/2018 0:34	0.1131
622457	Husky the destroyer	9/8/2018 3:00	0.11311
1308295	LU WEI	4/20/2018 3:49	0.11312
2164069	JIAHAO LI	10/4/2018 8:05	0.11316
1049543	rajeevmeda	12/11/2017 0:35	0.11317
1584271	BolzanoWeierstrass	5/9/2018 17:18	0.11319
1673779	Chenhao Sun	9/3/2018 12:01	0.11319
1584271	BolzanoWeierstrass	5/7/2018 11:18	0.1132
1579313	CharlesOY	9/27/2018 15:35	0.11321
1584271	BolzanoWeierstrass	5/7/2018 11:15	0.11323
1584271	BolzanoWeierstrass	5/1/2018 14:58	0.11328
1578233	ISMAIL YILDIZ	8/6/2018 15:00	0.11329
367116	Russ Boucher	11/25/2016 15:23	0.1133
1584271	BolzanoWeierstrass	4/30/2018 21:32	0.11331
1891138	krad	8/1/2018 1:57	0.11333
1578233	ISMAIL YILDIZ	8/1/2018 22:51	0.11333
1984273	AlexTrue33319	9/25/2018 19:29	0.11333
2164069	JIAHAO LI	10/4/2018 7:48	0.11334
2121773	Adam_1120	9/20/2018 13:58	0.11335
1578233	ISMAIL YILDIZ	8/1/2018 21:42	0.11337
857968	Tong 1.0	8/30/2018 15:27	0.1134
2028629	HYXTRY	9/23/2018 3:02	0.1134
2040639	Serendipity_	9/24/2018 10:23	0.1134
612073	LTK	5/15/2017 1:03	0.11344
1833169	qinyachao	8/18/2018 12:58	0.11347
1673779	Chenhao Sun	8/31/2018 8:04	0.11347
2081808	Yaobin Wang	9/13/2018 6:21	0.11349
1584271	BolzanoWeierstrass	4/30/2018 21:27	0.1135
1875595	????	7/31/2018 7:48	0.1135
2028629	HYXTRY	9/23/2018 2:59	0.1135
804736	ShuoZhang	7/8/2018 19:54	0.11351
1875595	????	7/27/2018 18:39	0.11351
1896133	siri&bono	8/22/2018 2:11	0.11351
1896133	siri&bono	8/22/2018 3:05	0.11351
1896133	siri&bono	8/22/2018 6:24	0.11351
1896133	siri&bono	8/22/2018 6:26	0.11351
2042147	Jiaming Lu	9/14/2018 19:18	0.11351
2040639	Serendipity_	9/11/2018 2:41	0.11352
2047697	wennan	9/19/2018 4:52	0.11352
2028629	HYXTRY	9/23/2018 2:59	0.11352
796545	massquantity	11/6/2017 11:53	0.11357
819117	Anubhav Dhiman	9/10/2018 15:00	0.11358
1988303	Tatsuya Tsuda	9/21/2018 3:28	0.11358
1988303	Tatsuya Tsuda	9/21/2018 4:06	0.11358
1964861	sandrayang	8/8/2018 2:08	0.11359
1673779	Chenhao Sun	8/31/2018 7:51	0.11359
1584271	BolzanoWeierstrass	4/26/2018 21:53	0.1136
1584271	BolzanoWeierstrass	4/30/2018 21:26	0.1136
1674587	firelouiszj	6/21/2018 9:41	0.11361
2109224	roshanlalwani	9/18/2018 3:37	0.11361
2113714	rahuldatageek	9/18/2018 21:08	0.11361
2100692	Karma Patel	9/19/2018 5:21	0.11361
2132548	leonzheng	9/23/2018 14:24	0.11361
2164069	JIAHAO LI	10/1/2018 11:41	0.11362
2119246	Hu@zhen	9/26/2018 5:42	0.11363
1584271	BolzanoWeierstrass	4/26/2018 15:01	0.11365
1970811	ode	8/18/2018 4:14	0.11369
1970811	ode	8/18/2018 4:42	0.11369
434653	mndrake	1/11/2017 3:19	0.1137
1118231	Ramón Martins	1/18/2018 23:32	0.1137
1584271	BolzanoWeierstrass	4/25/2018 21:07	0.1137
1550148	Logesh Dayalan	9/8/2018 16:54	0.11373
1989874	Dingziyun	8/27/2018 7:23	0.11374
954909	linchuan2020	6/16/2018 16:00	0.11376
2090461	Yann Rinkel	10/9/2018 23:31	0.11376
954909	linchuan2020	6/16/2018 15:58	0.11377
1931171	WenjunWang	8/14/2018 13:56	0.11377
366180	Roman	9/15/2018 11:33	0.11378
2021370	Vladislav Vyatkin	10/4/2018 20:48	0.11378
434653	mndrake	1/9/2017 16:09	0.11379
1118231	Ramón Martins	1/15/2018 22:22	0.11381
2156232	Samuel Zhang	10/1/2018 2:08	0.11381
1441693	Andrei	9/4/2018 9:28	0.11382
1674587	firelouiszj	6/12/2018 7:32	0.11383
2038389	Frank Chang	9/7/2018 9:34	0.11383
2109660	Juilee	9/19/2018 18:21	0.11387
779738	SteMck	9/10/2018 23:32	0.11388
1976808	zeyy	8/12/2018 6:05	0.1139
1872764	Wenhao Xie	8/23/2018 10:52	0.1139
1426589	Xu Guang Yao	8/31/2018 9:41	0.11391
